Date,TaiwanDate,TrainNo,MeanDelay,MaxDelay,ObservedStopCount_Actual,TrainType,Direction,TripLine,CoverageRate,ObservedStopCount,ScheduledStopCount,IsHoliday,HolidayType,Period,TerminalDelay,IsDelayed,IsDelayed_Research
2026-03-18,2026-03-18,4019,0.2,1.0,20,區間快,1,0,0.9524,20,21,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,402,0.36363636363636365,2.0,11,傾斜式自強,0,0,0.8462,11,13,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4022,1.1428571428571428,2.0,14,區間快,0,0,0.9333,14,15,0,平日,尖峰,2.0,0,0
2026-03-18,2026-03-18,4023,0.125,1.0,8,區間快,1,0,1.0,8,8,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4026,0.18181818181818182,2.0,22,區間快,0,0,1.0,22,22,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4027,0.14285714285714285,2.0,21,區間快,1,0,0.9545,21,22,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4030,0.043478260869565216,1.0,23,區間快,0,0,0.9583,23,24,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4031,0.0,0.0,3,區間快,1,0,1.0,3,3,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4032,0.043478260869565216,1.0,23,區間快,0,0,1.0,23,23,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4033,0.9090909090909091,4.0,11,區間快,1,0,1.0,11,11,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4037,0.0,0.0,6,區間快,1,0,0.2143,6,28,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4040,0.3333333333333333,1.0,3,區間快,0,0,1.0,3,3,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4042,0.0,0.0,6,區間快,0,0,0.5,6,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4044,0.1,1.0,10,區間快,0,0,0.9091,10,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4046,0.3157894736842105,1.0,19,區間快,0,0,0.5429,19,35,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4048,0.0,0.0,2,區間快,0,0,0.0909,2,22,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,406,0.8571428571428571,4.0,21,自強,0,0,1.0,21,21,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,407,0.2,1.0,20,自強,1,0,1.0,20,20,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,408,0.2857142857142857,1.0,7,自強,0,0,1.0,7,7,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,410,0.7142857142857143,3.0,14,自強,0,0,1.0,14,14,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,4102,0.0,0.0,9,區間,0,0,0.5,9,18,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4103,1.4,3.0,20,區間,1,0,0.4545,20,44,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4106,0.0,0.0,6,區間,0,0,0.5455,6,11,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4107,0.0,0.0,15,區間,1,0,0.4286,15,35,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,411,0.2608695652173913,1.0,23,自強,1,0,0.7931,23,29,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4111,0.2,2.0,20,區間,1,0,0.5,20,40,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4112,0.0,0.0,11,區間,0,0,0.4074,11,27,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4113,0.34615384615384615,1.0,26,區間,1,0,0.6842,26,38,0,平日,深夜,1.0,0,0
2026-03-18,2026-03-18,4114,0.058823529411764705,1.0,17,區間,0,0,0.9444,17,18,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4117,0.36363636363636365,1.0,11,區間,1,0,0.5,11,22,0,平日,深夜,1.0,0,0
2026-03-18,2026-03-18,4118,0.0,0.0,15,區間,0,0,0.5556,15,27,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4119,0.18181818181818182,1.0,11,區間,1,0,0.6875,11,16,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4122,0.0,0.0,7,區間,0,0,1.0,7,7,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4123,0.037037037037037035,1.0,27,區間,1,0,0.7105,27,38,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4124,1.25,3.0,20,區間,0,0,0.9091,20,22,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4127,0.17647058823529413,1.0,17,區間,1,0,0.7391,17,23,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4128,0.3684210526315789,3.0,19,區間,0,0,0.5,19,38,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4129,0.2222222222222222,1.0,9,區間,1,0,0.8182,9,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4131,0.0,0.0,11,區間,1,0,0.6875,11,16,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4133,0.0,0.0,17,區間,1,0,0.9444,17,18,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4135,0.4375,2.0,16,區間,1,0,0.7273,16,22,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4137,0.037037037037037035,1.0,27,區間,1,0,0.7105,27,38,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4138,0.4230769230769231,2.0,26,區間,0,0,0.5778,26,45,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4142,0.1111111111111111,1.0,9,區間,0,0,0.8182,9,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4144,0.2727272727272727,1.0,11,區間,0,0,0.6875,11,16,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4146,0.0,0.0,17,區間,0,0,0.9444,17,18,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4148,0.78125,6.0,32,區間,0,0,0.7111,32,45,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,415,0.8571428571428571,2.0,21,自強,1,0,0.9545,21,22,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4151,0.37037037037037035,2.0,27,區間,1,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4152,0.08695652173913043,1.0,23,區間,0,0,0.7419,23,31,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4154,0.0,0.0,20,區間,0,0,0.7143,20,28,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4156,0.11764705882352941,1.0,17,區間,0,0,0.7391,17,23,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4161,0.23529411764705882,1.0,17,區間,1,0,0.9444,17,18,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4162,0.14814814814814814,1.0,27,區間,0,0,0.7105,27,38,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,417,0.5714285714285714,4.0,14,傾斜式自強,1,0,1.0,14,14,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4171,0.48148148148148145,4.0,27,區間,1,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4172,0.5555555555555556,2.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4173,1.2222222222222223,4.0,27,區間,1,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4177,0.02631578947368421,1.0,38,區間,1,0,0.7755,38,49,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4178,1.6666666666666667,6.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4182,0.037037037037037035,1.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4183,0.75,4.0,36,區間,1,0,0.72,36,50,0,平日,離峰,2.0,0,0
2026-03-18,2026-03-18,4184,0.35294117647058826,1.0,17,區間,0,0,0.9444,17,18,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,4187,0.75,2.0,20,區間,1,0,0.9091,20,22,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,4188,0.18518518518518517,1.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,419,0.35294117647058826,3.0,17,自強,1,0,1.0,17,17,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4191,0.3333333333333333,2.0,30,區間,1,0,0.6977,30,43,0,平日,離峰,2.0,0,0
2026-03-18,2026-03-18,4193,0.25925925925925924,1.0,27,區間,1,0,0.7105,27,38,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,4194,0.0,0.0,9,區間,0,0,0.8182,9,11,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4197,0.07407407407407407,1.0,27,區間,1,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4198,0.0,0.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,420,0.1875,1.0,16,自強,0,0,0.9412,16,17,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4206,2.2941176470588234,3.0,17,區間,0,0,0.9444,17,18,0,平日,尖峰,3.0,0,1
2026-03-18,2026-03-18,4207,0.4117647058823529,2.0,17,區間,1,0,0.9444,17,18,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4208,0.2962962962962963,2.0,27,區間,0,0,0.7105,27,38,0,平日,離峰,2.0,0,0
2026-03-18,2026-03-18,4209,0.0,0.0,12,區間,1,0,0.3529,12,34,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,421,0.0,0.0,7,自強,1,0,1.0,7,7,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4211,0.0,0.0,20,區間,1,0,0.5263,20,38,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4213,0.2222222222222222,1.0,9,區間,1,0,0.8182,9,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4215,0.0,0.0,2,區間,1,0,0.125,2,16,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4216,0.1724137931034483,2.0,29,區間,0,0,0.725,29,40,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4218,1.25,9.0,8,區間,0,0,0.7273,8,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,422,0.5652173913043478,3.0,23,自強,0,0,0.9583,23,24,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4221,0.0,0.0,14,區間,1,0,0.28,14,50,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4222,0.0,0.0,9,區間,0,0,0.8182,9,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4224,0.0,0.0,22,區間,0,0,0.6875,22,32,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4227,1.0,7.0,17,區間,1,0,0.9444,17,18,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4228,0.0,0.0,2,區間,0,0,0.1111,2,18,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4229,0.0,0.0,9,區間,1,0,0.8182,9,11,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,423,0.03333333333333333,1.0,30,自強,1,0,1.0,30,30,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4232,0.7241379310344828,3.0,29,區間,0,0,0.58,29,50,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4234,0.8125,3.0,16,區間,0,0,0.7273,16,22,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4235,0.0,0.0,4,區間,1,0,0.0851,4,47,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4236,1.9090909090909092,3.0,11,區間,0,0,0.6875,11,16,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,424,0.16666666666666666,1.0,18,自強,0,0,0.9,18,20,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4240,1.0,3.0,11,區間,0,0,0.2444,11,45,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4241,0.0,0.0,2,區間,1,0,0.05,2,40,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4247,0.0,0.0,2,區間,1,0,0.1111,2,18,0,平日,離峰,,0,0
2026-03-18,2026-03-18,426,0.5,1.0,8,自強,0,0,1.0,8,8,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,428,0.23076923076923078,1.0,26,自強,0,0,0.7879,26,33,0,平日,離峰,,0,0
2026-03-18,2026-03-18,431,0.5555555555555556,3.0,27,自強,1,0,0.9643,27,28,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,432,0.3157894736842105,1.0,19,自強,0,0,0.6786,19,28,0,平日,離峰,,0,0
2026-03-18,2026-03-18,434,0.3125,1.0,16,自強,0,0,0.5714,16,28,0,平日,離峰,,0,0
2026-03-18,2026-03-18,438,0.2,1.0,5,自強,0,0,0.3846,5,13,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,439,0.15384615384615385,1.0,13,自強,1,0,0.7222,13,18,0,平日,離峰,,0,0
2026-03-18,2026-03-18,441,0.0,0.0,5,自強,1,0,0.625,5,8,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,442,1.2666666666666666,3.0,15,自強,0,0,0.7143,15,21,0,平日,離峰,,0,0
2026-03-18,2026-03-18,445,1.25,2.0,4,自強,1,0,0.3333,4,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,447,0.0,0.0,2,自強,1,0,0.125,2,16,0,平日,離峰,,0,0
2026-03-18,2026-03-18,448,0.0,0.0,4,傾斜式自強,0,0,0.2222,4,18,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,449,1.2,2.0,10,自強,1,0,0.5263,10,19,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4503,0.5,1.0,4,區間,1,0,0.4,4,10,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4504,1.0,2.0,5,區間,0,0,0.8333,5,6,0,平日,深夜,2.0,0,0
2026-03-18,2026-03-18,4507,0.0,0.0,7,區間,1,0,0.5833,7,12,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4508,1.2,4.0,10,區間,0,0,0.8333,10,12,0,平日,深夜,4.0,0,0
2026-03-18,2026-03-18,4512,0.0,0.0,7,區間,0,0,0.875,7,8,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4513,0.13333333333333333,2.0,15,區間,1,0,0.7143,15,21,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4514,0.3333333333333333,2.0,9,區間,0,0,0.6,9,15,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,4516,1.4864864864864864,15.0,37,區間,0,0,0.8409,37,44,0,平日,深夜,3.0,0,0
2026-03-18,2026-03-18,4517,1.6818181818181819,4.0,22,區間,1,0,0.8148,22,27,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,4519,0.42857142857142855,1.0,7,區間,1,0,0.875,7,8,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4521,4.045454545454546,17.0,22,區間,1,0,0.8148,22,27,0,平日,離峰,0.0,0,1
2026-03-18,2026-03-18,4528,0.16666666666666666,1.0,12,區間,0,0,0.75,12,16,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4534,0.8636363636363636,3.0,22,區間,0,0,0.8148,22,27,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,4537,0.45454545454545453,2.0,22,區間,1,0,0.8148,22,27,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4542,0.9090909090909091,2.0,11,區間,0,0,0.9167,11,12,0,平日,尖峰,2.0,0,0
2026-03-18,2026-03-18,4543,0.08333333333333333,1.0,12,區間,1,0,0.8,12,15,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4547,0.09090909090909091,1.0,11,區間,1,0,0.9167,11,12,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,4548,1.375,3.0,8,區間,0,0,0.6667,8,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4552,0.6111111111111112,2.0,18,區間,0,0,0.8571,18,21,0,平日,尖峰,2.0,0,0
2026-03-18,2026-03-18,4553,0.5714285714285714,1.0,7,區間,1,0,0.4118,7,17,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4556,0.0,0.0,7,區間,0,0,0.2692,7,26,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4703,1.0,1.0,5,區間,1,0,0.4167,5,12,0,平日,深夜,,0,0
2026-03-18,2026-03-18,4704,0.0,0.0,2,區間,0,0,0.2222,2,9,0,平日,深夜,,0,0
2026-03-18,2026-03-18,4705,4.4,7.0,5,區間,1,0,0.4167,5,12,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,4706,3.2,5.0,5,區間,0,0,0.4167,5,12,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,4707,0.6,1.0,5,區間,1,0,0.4167,5,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4708,0.5,1.0,4,區間,0,0,0.4444,4,9,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4712,0.4,1.0,5,區間,0,0,0.4167,5,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4714,0.0,0.0,4,區間,0,0,0.4444,4,9,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4715,0.0,0.0,5,區間,1,0,0.4167,5,12,0,平日,離峰,,0,0
2026-03-18,2026-03-18,472,0.9285714285714286,4.0,28,自強,0,1,0.9655,28,29,0,平日,尖峰,2.0,0,0
2026-03-18,2026-03-18,4722,0.2,1.0,5,區間,0,0,0.4167,5,12,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4733,13.4,16.0,5,區間,1,0,0.4167,5,12,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,4735,1.0,3.0,3,區間,1,0,0.3333,3,9,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,4738,0.0,0.0,5,區間,0,0,0.4167,5,12,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,477,0.30434782608695654,2.0,23,自強,1,1,0.7931,23,29,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4811,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,尖峰,,0,0
2026-03-18,2026-03-18,4813,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4816,0.25,1.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4817,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4818,1.0,1.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4821,4.5,6.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,1
2026-03-18,2026-03-18,4823,0.25,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4824,1.25,2.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4825,0.5,1.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4826,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4827,0.0,0.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4828,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4831,0.0,0.0,4,區間,1,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4832,0.0,0.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4834,1.5,2.0,4,區間,0,0,0.3636,4,11,0,平日,離峰,,0,0
2026-03-18,2026-03-18,4836,2.25,3.0,4,區間,0,0,0.3636,4,11,0,平日,尖峰,,0,1
2026-03-18,2026-03-18,501,0.2,1.0,20,莒光,1,0,0.8696,20,23,0,平日,深夜,0.0,0,0
2026-03-18,2026-03-18,503,0.2857142857142857,1.0,7,莒光,1,0,1.0,7,7,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,510,0.9032258064516129,3.0,31,莒光,0,2,1.0,31,31,0,平日,尖峰,1.0,0,0
2026-03-18,2026-03-18,511,0.6,4.0,35,莒光,1,2,1.0,35,35,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,516,0.5172413793103449,3.0,29,莒光,0,2,1.0,29,29,0,平日,離峰,3.0,0,0
2026-03-18,2026-03-18,521,2.3636363636363638,6.0,22,莒光,1,2,0.5946,22,37,0,平日,離峰,,0,1
2026-03-18,2026-03-18,554,1.9696969696969697,6.0,33,莒光,0,2,0.6111,33,54,0,平日,離峰,,0,0
2026-03-18,2026-03-18,5898,1.0,3.0,7,其他,0,0,1.0,7,7,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,5899,0.42857142857142855,1.0,7,其他,1,0,1.0,7,7,0,平日,離峰,1.0,0,0
2026-03-18,2026-03-18,602,0.0,0.0,18,莒光,0,0,0.9474,18,19,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,6444,0.5,1.0,2,莒光,0,0,1.0,2,2,0,平日,尖峰,0.0,0,0
2026-03-18,2026-03-18,653,1.1951219512195121,7.0,41,莒光,1,2,0.7593,41,54,0,平日,離峰,,0,0
2026-03-18,2026-03-18,708,1.1111111111111112,4.0,18,莒光,0,0,1.0,18,18,0,平日,離峰,0.0,0,0
2026-03-18,2026-03-18,727,0.46153846153846156,2.0,13,莒光,1,0,0.9286,13,14,0,平日,離峰,0.0,0,0
